	SUP05	R.magnifica	Bathy_complete_with_CRISPRannot	Bathysepcomplete_AP013042	Bathyther_MIQH01	Bathyazo_CAESAP02	Sponge_JYIN01	ThioNP1complete_CP023860	ThiosingularisPS1complete_CP006911	Thioautotrophicus_DQLA01	Thioperditus_PNQY01	Thiopontius_JACNGB01	Count
2349								CRN91_04740	W908_05660				2
2350								CRN91_04750	W908_05650				2
2351								CRN91_04755	W908_05645				2
2352								CRN91_04760	W908_05635				2
2353								CRN91_04765	W908_05630				2
2354								CRN91_04770	W908_05625				2
2355								CRN91_04775	W908_05620				2
2356								CRN91_04780	W908_05615				2
2357								CRN91_04785	W908_05610				2
2358								CRN91_04790	W908_05605				2
2359								CRN91_04810	W908_05550				2
2360								CRN91_04830	W908_05525				2
2361								CRN91_04835	W908_05520				2
2362								CRN91_04840	W908_05515				2
2363								CRN91_04850	W908_05505				2
2364								CRN91_04870	W908_05485				2
2365								CRN91_04880	W908_05475				2
2366								CRN91_04980	W908_04500				2
2367								CRN91_04985	W908_04505				2
2368								CRN91_05055	W908_05425				2
2369								CRN91_05060	W908_05420				2
2370								CRN91_05065	W908_05415				2
2371								CRN91_05070	W908_05410				2
2372								CRN91_05075	W908_05405				2
2373								CRN91_05080	W908_05400				2
2374								CRN91_05085	W908_05395				2
2375								CRN91_05090	W908_05390				2
2376								CRN91_05095	W908_05385				2
2377								CRN91_05100	W908_05380				2
2378								CRN91_05105	W908_05375				2
2379								CRN91_05110	W908_05370				2
2380								CRN91_05115	W908_05365				2
2381								CRN91_05120	W908_05360				2
2382								CRN91_05125	W908_05355				2
2383								CRN91_05130	W908_05350				2
2384								CRN91_05135	W908_05345				2
2385								CRN91_05150	W908_05335				2
2386								CRN91_05160	W908_05325				2
2387								CRN91_05165	W908_05320				2
2388								CRN91_05170	W908_05315				2
2389								CRN91_05175	W908_05310				2
2390								CRN91_05180	W908_05305				2
2391								CRN91_05190	W908_05295				2
2392								CRN91_05195	W908_05290				2
2393								CRN91_05200	W908_05285				2
2394								CRN91_05205	W908_05280				2
2395								CRN91_05210	W908_05275				2
2396								CRN91_05220	W908_03160				2
2397								CRN91_05225	W908_03155				2
2398								CRN91_05230	W908_03150				2
2399								CRN91_05235	W908_03145				2
2400								CRN91_05240	W908_03140				2
2401								CRN91_05245	W908_03135				2
2402								CRN91_05250	W908_03130				2
2403								CRN91_05255	W908_03125				2
2404								CRN91_05260	W908_03120				2
2405								CRN91_05270	W908_05255				2
2406								CRN91_05275	W908_05250				2
2407								CRN91_05280	W908_05245				2
2408								CRN91_05285	W908_05240				2
2409								CRN91_05290	W908_05235				2
2410								CRN91_05295	W908_05230				2
2411								CRN91_05300	W908_05225				2
2412								CRN91_05305	W908_05220				2
2413								CRN91_05310	W908_05215				2
2414								CRN91_05315	W908_05210				2
2415								CRN91_05320	W908_05205				2
2416								CRN91_05325	W908_05200				2
2417								CRN91_05330	W908_05195				2
2418								CRN91_05335	W908_05190				2
2419								CRN91_05340	W908_05185				2
2420								CRN91_05345	W908_05175				2
2421								CRN91_05350	W908_05180				2
2422								CRN91_05355	W908_05170				2
2423								CRN91_05360	W908_05165				2
2424								CRN91_05365	W908_05160				2
2425								CRN91_05370	W908_05155				2
2426								CRN91_05375	W908_05150				2
2427								CRN91_05380	W908_05145				2
2428								CRN91_05385	W908_05140				2
2429								CRN91_05390	W908_05135				2
2430								CRN91_05395	W908_05130				2
2431								CRN91_05400	W908_05125	EYG05_07620		H8D41_06715	4
2432								CRN91_05405	W908_05120				2
2433								CRN91_05435	W908_05045				2
2434								CRN91_05440	W908_05040				2
2435								CRN91_05455	W908_05025				2
2436								CRN91_05460	W908_05020				2
2437								CRN91_05490	W908_04990				2
2438								CRN91_05575	W908_04910				2
2439								CRN91_05580	W908_04905				2
2440								CRN91_05590	W908_03640				2
2441								CRN91_05595	W908_03645				2
2442								CRN91_05600	W908_03650				2
2443								CRN91_05605	W908_03660				2
2444								CRN91_05610	W908_03665				2
2445								CRN91_05615	W908_01140				2
2446								CRN91_05625	W908_04895				2
2447								CRN91_05635	W908_04850				2
2448								CRN91_05640	W908_04845				2
2449								CRN91_05665	W908_04835				2
2450								CRN91_05670	W908_04830				2
2451								CRN91_05690	W908_04810				2
2452								CRN91_05705	W908_04800				2
2453								CRN91_05710	W908_04775				2
2454								CRN91_05715	W908_04770				2
2455								CRN91_05720	W908_04740				2
2456								CRN91_05725	W908_04735				2
2457								CRN91_05730	W908_04730				2
2458								CRN91_05735	W908_04725				2
2459								CRN91_05740	W908_04720				2
2460								CRN91_05745	W908_04715				2
2461								CRN91_05750	W908_04705				2
2462								CRN91_05755	W908_04700				2
2463								CRN91_05760	W908_04695				2
2464								CRN91_05765	W908_04690				2
2465								CRN91_05770	W908_04685				2
2466								CRN91_05775	W908_04680	EYG05_03110			3
2467								CRN91_05780	W908_04675				2
2468								CRN91_05785	W908_04670	EYG05_03100			3
2469								CRN91_05840	W908_04620				2
2470								CRN91_05855	W908_04470				2
2471								CRN91_05880	W908_04425				2
2472								CRN91_05940	W908_04365				2
2473								CRN91_05990	W908_04315				2
2474								CRN91_06005	W908_04300				2
2475								CRN91_06025	W908_04280				2
2476								CRN91_06045	W908_04260				2
2477								CRN91_06085	W908_04220				2
2478								CRN91_06150	W908_04155				2
2479								CRN91_06160	W908_04145				2
2480								CRN91_06165	W908_04140				2
2481								CRN91_06170	W908_04135				2
2482								CRN91_06175	W908_04130				2
2483								CRN91_06180	W908_04125				2
2484								CRN91_06185	W908_04120				2
2485								CRN91_06190	W908_04115				2
2486								CRN91_06195	W908_04110				2
2487								CRN91_06200	W908_04105				2
2488								CRN91_06205	W908_04095				2
2489								CRN91_06210	W908_04090				2
2490								CRN91_06215	W908_04085				2
2491								CRN91_06220	W908_04080				2
2492								CRN91_06225	W908_04075				2
2493								CRN91_06235	W908_04065				2
2494								CRN91_06240	W908_04060				2
2495								CRN91_06245	W908_04055				2
2496								CRN91_06250	W908_04050				2
2497								CRN91_06255	W908_04045				2
2498								CRN91_06285	W908_04015				2
2499								CRN91_06300	W908_04000				2
2500								CRN91_06400	W908_03895				2
2501								CRN91_06485	W908_03790				2
2502								CRN91_06515	W908_03765				2
2503								CRN91_06615	W908_03720				2
2504								CRN91_06630	W908_03705				2
2505								CRN91_06635	W908_03635				2
2506								CRN91_06640	W908_03630				2
2507								CRN91_06645	W908_03625				2
2508								CRN91_06650	W908_03620				2
2509								CRN91_06655	W908_03615				2
2510								CRN91_06770	W908_03500				2
2511								CRN91_06780	W908_03490				2
2512								CRN91_06800	W908_03470				2
2513								CRN91_06825	W908_03395				2
2514								CRN91_06850	W908_03365				2
2515								CRN91_06855	W908_03360				2
2516								CRN91_06860	W908_03355				2
2517								CRN91_06865	W908_03350				2
2518								CRN91_06870	W908_03345				2
2519								CRN91_06875	W908_03340				2
2520								CRN91_06880	W908_03335				2
2521								CRN91_06885	W908_03330				2
2522								CRN91_06890	W908_03325				2
2523								CRN91_06895	W908_03320				2
2524								CRN91_06900	W908_03220				2
2525								CRN91_06905	W908_03215				2
2526								CRN91_06910	W908_03210		Tper_1033		3
2527								CRN91_06915	W908_03205				2
2528								CRN91_06920	W908_03200				2
2529								CRN91_06925	W908_03195				2
2530								CRN91_06930	W908_03190				2
2531								CRN91_06935	W908_03185				2
2532								CRN91_07035	W908_03165				2
2533								CRN91_07040	W908_03115				2
2534								CRN91_07055	W908_03100				2
2535								CRN91_07075	W908_03075				2
2536								CRN91_07125	W908_03025				2
2537								CRN91_07180	W908_05770				2
2538								CRN91_07230	W908_02905				2
2539								CRN91_07280	W908_02855				2
2540								CRN91_07335	W908_02795				2
2541								CRN91_07400	W908_02735				2
2542								CRN91_07415	W908_02720				2
2543								CRN91_07475	W908_02660				2
2544								CRN91_07480	W908_02655				2
2545								CRN91_07495	W908_02640				2
2546								CRN91_07535	W908_02600				2
2547								CRN91_07540	W908_02595				2
2548								CRN91_07590	W908_02545				2
2549								CRN91_07610	W908_02520				2
2550								CRN91_07625	W908_02505				2
2551								CRN91_07630	W908_02500	EYG05_02130			3
2552								CRN91_07635	W908_02495				2
2553								CRN91_07640	W908_02485				2
2554								CRN91_07645	W908_02480				2
2555								CRN91_07650	W908_02475				2
2556								CRN91_07660	W908_02465				2
2557								CRN91_07665	W908_02460				2
2558								CRN91_07685	W908_02440				2
2559								CRN91_07690	W908_02435				2
2560								CRN91_07700	W908_02425				2
2561								CRN91_07705	W908_02420				2
2562								CRN91_07740	W908_02385				2
2563								CRN91_07745	W908_02380				2
2564								CRN91_07750	W908_02375				2
2565								CRN91_07760	W908_02365				2
2566								CRN91_07765	W908_02355				2
2567								CRN91_07770	W908_02350				2
2568								CRN91_07885	W908_02225				2
2569								CRN91_07910	W908_02200				2
2570								CRN91_07930	W908_02180				2
2571								CRN91_07935	W908_02175				2
2572								CRN91_07940	W908_02170	EYG05_05060			3
2573								CRN91_07945	W908_02165	EYG05_05065			3
2574								CRN91_07950	W908_02160				2
2575								CRN91_07985	W908_02125				2
2576								CRN91_08065	W908_02030				2
2577								CRN91_08070	W908_02025				2
2578								CRN91_08090	W908_02005				2
2579								CRN91_08095	W908_02000				2
2580								CRN91_08100	W908_01995				2
2581								CRN91_08115	W908_01980				2
2582								CRN91_08120	W908_01975				2
2583								CRN91_08125	W908_01970				2
2584								CRN91_08130	W908_01965				2
2585								CRN91_08135	W908_01960				2
2586								CRN91_08140	W908_01955				2
2587								CRN91_08145	W908_01950				2
2588								CRN91_08150	W908_01945				2
2589								CRN91_08155	W908_01940				2
2590								CRN91_08160	W908_01935				2
2591								CRN91_08165	W908_01930				2
2592								CRN91_08170	W908_01925				2
2593								CRN91_08175	W908_01920				2
2594								CRN91_08180	W908_01915				2
2595								CRN91_08185	W908_01910				2
2596								CRN91_08190	W908_01905				2
2597								CRN91_08195	W908_01900				2
2598								CRN91_08200	W908_01895				2
2599								CRN91_08205	W908_01885				2
2600								CRN91_08210	W908_01880				2
2601								CRN91_08295	W908_01795				2
2602								CRN91_08300	W908_01790	EYG05_05565			3
2603								CRN91_08340	W908_01750				2
2604								CRN91_08345	W908_01745				2
2605								CRN91_08360	W908_01725				2
2606								CRN91_08385	W908_01700				2
2607								CRN91_08430	W908_01650				2
2608								CRN91_08435	W908_01645				2
2609								CRN91_08525	W908_01635				2
2610								CRN91_08530	W908_01630				2
2611								CRN91_08535	W908_01625				2
2612								CRN91_08540	W908_01620				2
2613								CRN91_08545	W908_01615				2
2614								CRN91_08550	W908_01610				2
2615								CRN91_08555	W908_01605				2
2616								CRN91_08560	W908_01600				2
2617								CRN91_08565	W908_01595				2
2618								CRN91_08570	W908_01590				2
2619								CRN91_08575	W908_01585				2
2620								CRN91_08580	W908_01580				2
2621								CRN91_08600	W908_01560				2
2622								CRN91_08620	W908_01550				2
2623								CRN91_08625	W908_01545				2
2624								CRN91_00475					1
2625								CRN91_00700	W908_00705				2
2626								CRN91_01040					1
2627								CRN91_06945					1
2628								CRN91_06955					1
2629								CRN91_06960					1
2630								CRN91_06965					1
2631								CRN91_06970					1
2632								CRN91_06975					1
2633								CRN91_06980					1
2634								CRN91_06985					1
2635								CRN91_06990					1
2636								CRN91_06995					1
2637								CRN91_07000					1
2638								CRN91_07005					1
2639								CRN91_07010					1
2640								CRN91_07015					1
2641								CRN91_01875					1
2642								CRN91_01930					1
2643								CRN91_07570					1
2644								CRN91_07620					1
2645								CRN91_07655	W908_02470				2
2646								CRN91_07955					1
2647								CRN91_08320					1
2648								CRN91_03950					1
2649								CRN91_03955					1
2650								CRN91_04225					1
2651								CRN91_04700			Tper_0958		2
2652								CRN91_05140					1
2653								CRN91_05145	W908_05340				2
2654								CRN91_05155					1
2655								CRN91_05185					1
2656									W908_03245		Tper_0996		2
2657									W908_03250		Tper_0995		2
2658									W908_00360				1
2659									W908_00365				1
2660									W908_00405				1
2661									W908_00435				1
2662									W908_00480				1
2663									W908_00550				1
2664									W908_00600				1
2665									W908_00690				1
2666									W908_00825				1
2667									W908_00970				1
2668									W908_00975				1
2669									W908_00980				1
2670									W908_00985				1
2671									W908_00990				1
2672									W908_01010				1
2673									W908_01015				1
2674									W908_01020				1
2675									W908_01025				1
2676									W908_01030				1
2677									W908_01035				1
2678									W908_01180				1
2679									W908_01185				1
2680									W908_01190				1
2681									W908_01195				1
2682									W908_01695				1
2683									W908_01755				1
2684									W908_01890				1
2685									W908_02360				1
2686									W908_02370				1
2687									W908_03670				1
2688									W908_03675				1
2689									W908_03680				1
2690									W908_03685				1
2691									W908_03690				1
2692									W908_04070				1
2693									W908_04100				1
2694									W908_04745				1
2695									W908_04750				1
2696									W908_04760				1
2697									W908_04765				1
2698									W908_05695				1
2699									W908_05800				1
2700									W908_05855				1
2701									W908_06070				1
2702									W908_06420				1
2703									W908_06425				1
2704									W908_06430				1
2705									W908_07380				1
2706									W908_07695				1
2707									W908_07795				1
2708									W908_07930				1
2709									W908_08220				1
2710										EYG05_00910	Tper_0034		2
2711										EYG05_01730	Tper_0317	H8D41_00120	3
2712										EYG05_01735	Tper_0316	H8D41_00115	3
2713										EYG05_02520	Tper_1354	H8D41_00170	3
2714										EYG05_03765	Tper_1294	H8D41_05920	3
2715										EYG05_03960	Tper_1161	H8D41_02240	3
2716										EYG05_04130	Tper_0494		2
2717										EYG05_04230	Tper_0840	H8D41_06650	3
2718										EYG05_04430	Tper_1192	H8D41_03095	3
2719										EYG05_05685	Tper_1555	H8D41_05965	3
2720										EYG05_06000	Tper_1119	H8D41_04060	3
2721										EYG05_06905	Tper_0108		2
2722										EYG05_06910	Tper_0109		2
2723										EYG05_06915	Tper_0110		2
2724										EYG05_07065	Tper_0320		2
2725										EYG05_07070	Tper_0321		2
2726										EYG05_07385	Tper_0961	H8D41_00335	3
2727										EYG05_07710	Tper_0407	H8D41_04690	3
2728										EYG05_03860		H8D41_05815	2
2729										EYG05_04370		H8D41_01750	2
2730										EYG05_04375		H8D41_01755	2
2731										EYG05_07075		H8D41_00550	2
2732										EYG05_07080		H8D41_00545	2
2733										EYG05_07205		H8D41_00525	2
2734										EYG05_07215		H8D41_00535	2
2735										EYG05_07625		H8D41_06720	2
2736										EYG05_07655	Tper_0422	H8D41_01255	3
2737										EYG05_07705	Tper_0408	H8D41_01305	3
2738										EYG05_05250			1
2739											Tper_0464	H8D41_03225	2
2740											Tper_0504	H8D41_03840	2
2741											Tper_0519	H8D41_03755	2
2742											Tper_0532	H8D41_03695	2
2743											Tper_0533	H8D41_03690	2
2744											Tper_0046	H8D41_01675	2
2745											Tper_1332	H8D41_01890	2
2746											Tper_1333	H8D41_01885	2
2747											Tper_0844	H8D41_06630	2
2748											Tper_0848	H8D41_04520	2
2749											Tper_0094	H8D41_06575	2
2750											Tper_0154	H8D41_06310	2
2751											Tper_0155	H8D41_06305	2
2752											Tper_0617	H8D41_06130	2
2753											Tper_0618	H8D41_06125	2
2754											Tper_0665	H8D41_05705	2
2755											Tper_1122	H8D41_06175	2
2756											Tper_1123	H8D41_06180	2
2757											Tper_0968	H8D41_01880	2
2758											Tper_0969	H8D41_01875	2
2759											Tper_1022	H8D41_01990	2
2760											Tper_0809	H8D41_05470	2
2761	SP60_00110												1
2762	SP60_00115												1
2763	SP60_00125												1
2764	SP60_00340												1
2765	SP60_00355												1
2766	SP60_00360												1
2767	SP60_00415												1
2768	SP60_00420												1
2769	SP60_00590												1
2770	SP60_00595												1
2771	SP60_00600												1
2772	SP60_00640												1
2773	SP60_00685												1
2774	SP60_00690												1
2775	SP60_00695												1
2776	SP60_00700												1
2777	SP60_00705												1
2778	SP60_00725												1
2779	SP60_00730												1
2780	SP60_00870												1
2781	SP60_00875												1
2782	SP60_00880												1
2783	SP60_00885												1
2784	SP60_00890												1
2785	SP60_00895												1
2786	SP60_00900												1
2787	SP60_00940												1
2788	SP60_00945												1
2789	SP60_00950												1
2790	SP60_01015												1
2791	SP60_01315												1
2792	SP60_01420												1
2793	SP60_01425												1
2794	SP60_01510												1
2795	SP60_01575												1
2796	SP60_01660												1
2797	SP60_01990												1
2798	SP60_02005												1
2799	SP60_02010												1
2800	SP60_02015												1
2801	SP60_02020												1
2802	SP60_02025												1
2803	SP60_02035												1
2804	SP60_02040												1
2805	SP60_02045												1
2806	SP60_02050												1
2807	SP60_02055												1
2808	SP60_02060												1
2809	SP60_02065												1
2810	SP60_02070												1
2811	SP60_02075												1
2812	SP60_02080												1
2813	SP60_02085												1
2814	SP60_02090												1
2815	SP60_02095												1
2816	SP60_02100												1
2817	SP60_02105												1
2818	SP60_02110												1
2819	SP60_02115												1
2820	SP60_02125												1
2821	SP60_02130												1
2822	SP60_02140												1
2823	SP60_02145												1
2824	SP60_02150												1
2825	SP60_02155												1
2826	SP60_02165												1
