	CDC	GC	GC1	GC2	GC3	Genome	P(CDC)	gene_id	locus_tag
7958	0.196414	0.329365	0.357143	0.404762	0.22619	V.gigas2	0.1974	Rmag_0665	Vgig2_peg_202
7959	0.176384	0.324484	0.39823	0.256637	0.318584	V.gigas2	0.069	Rmag_0664	Vgig2_peg_203
7960	0.101973	0.347032	0.424658	0.369863	0.246575	V.gigas2	0.2108	Rmag_0662	Vgig2_peg_204
7961	0.190474	0.352304	0.402439	0.369919	0.284553	V.gigas2	0.0	Rmag_0661	Vgig2_peg_205
7962	0.167678	0.333333	0.485714	0.321429	0.192857	V.gigas2	0.011	Rmag_0659	Vgig2_peg_206
7963	0.104716	0.267751	0.403252	0.230894	0.169106	V.gigas2	0.0	Rmag_0656	Vgig2_peg_209
7964	0.137705	0.28046	0.441379	0.213793	0.186207	V.gigas2	0.025	Rmag_0121	Vgig2_peg_21
7965	0.116445	0.353846	0.442308	0.423077	0.196154	V.gigas2	0.0006	Rmag_0654	Vgig2_peg_210
7966	0.118563	0.265351	0.335526	0.309211	0.151316	V.gigas2	0.0702	Rmag_0652	Vgig2_peg_213
7967	0.108814	0.313008	0.420732	0.329268	0.189024	V.gigas2	0.0	Rmag_0651	Vgig2_peg_214
7968	0.121341	0.321678	0.484266	0.312937	0.167832	V.gigas2	0.0	Rmag_0649	Vgig2_peg_216
7969	0.109103	0.345388	0.482704	0.314465	0.238994	V.gigas2	0.0	Rmag_0648	Vgig2_peg_217
7970	0.181523	0.327434	0.469027	0.247788	0.265487	V.gigas2	0.0168	Rmag_0647	Vgig2_peg_218
7971	0.0934725	0.296581	0.387179	0.276923	0.225641	V.gigas2	0.0	Rmag_0122	Vgig2_peg_22
7972	0.25681	0.358543	0.504202	0.403361	0.168067	V.gigas2	0.0	Rmag_0645	Vgig2_peg_220
7973	0.0970002	0.330366	0.459941	0.332344	0.198813	V.gigas2	0.0006	Rmag_0643	Vgig2_peg_222
7974	0.105298	0.324873	0.441624	0.324873	0.208122	V.gigas2	0.0	Rmag_0642	Vgig2_peg_223
7975	0.133301	0.268817	0.341935	0.251613	0.212903	V.gigas2	0.024	Rmag_0640	Vgig2_peg_225
7976	0.154747	0.318548	0.419355	0.330645	0.205645	V.gigas2	0.0	Rmag_0635	Vgig2_peg_227
7977	0.113604	0.377088	0.50358	0.403341	0.224344	V.gigas2	0.0	Rmag_0632	Vgig2_peg_228
7978	0.161672	0.337553	0.484177	0.338608	0.189873	V.gigas2	0.0	Rmag_0123	Vgig2_peg_23
7979	0.124315	0.324048	0.440111	0.328691	0.203343	V.gigas2	0.0	Rmag_0628	Vgig2_peg_232
7980	0.12956	0.340619	0.505464	0.333333	0.18306	V.gigas2	0.0	Rmag_0626	Vgig2_peg_234
7981	0.10864	0.333333	0.471831	0.338028	0.190141	V.gigas2	0.0006	Rmag_0624	Vgig2_peg_236
7982	0.106653	0.331034	0.455172	0.372414	0.165517	V.gigas2	0.0	Rmag_0623	Vgig2_peg_237
7983	0.164141	0.308642	0.425926	0.314815	0.185185	V.gigas2	0.0842	Rmag_0622	Vgig2_peg_238
7984	0.116007	0.304989	0.37415	0.323129	0.217687	V.gigas2	0.0	Rmag_0621	Vgig2_peg_239
7985	0.104169	0.297216	0.426637	0.286682	0.17833	V.gigas2	0.0	Rmag_0620	Vgig2_peg_240
7986	0.129555	0.298791	0.378238	0.284974	0.233161	V.gigas2	0.0102	Rmag_0619	Vgig2_peg_241
7987	0.18593	0.320388	0.456311	0.300971	0.203883	V.gigas2	0.0642	Rmag_0618	Vgig2_peg_242
7988	0.200719	0.318008	0.383142	0.329502	0.241379	V.gigas2	0.0	Rmag_0617	Vgig2_peg_243
7989	0.130762	0.298485	0.427273	0.263636	0.204545	V.gigas2	0.0014	Rmag_0615	Vgig2_peg_245
7990	0.150393	0.298643	0.420814	0.294118	0.180995	V.gigas2	0.0	Rmag_0614	Vgig2_peg_246
7991	0.122713	0.304825	0.427632	0.292763	0.194079	V.gigas2	0.0	Rmag_0613	Vgig2_peg_247
7992	0.188759	0.358127	0.491736	0.363636	0.219008	V.gigas2	0.0	Rmag_0611	Vgig2_peg_248
7993	0.209349	0.320755	0.415094	0.320755	0.226415	V.gigas2	0.9036	Rmag_0609	Vgig2_peg_250
7994	0.130995	0.336146	0.438819	0.324895	0.244726	V.gigas2	0.0026	Rmag_0608	Vgig2_peg_251
7995	0.129471	0.293065	0.402685	0.308725	0.167785	V.gigas2	0.067	Rmag_0607	Vgig2_peg_252
7996	0.110422	0.336134	0.490756	0.327731	0.189916	V.gigas2	0.0	Rmag_0606	Vgig2_peg_253
7997	0.102832	0.315315	0.389961	0.324324	0.23166	V.gigas2	0.008	Rmag_0605	Vgig2_peg_254
7998	0.141932	0.340486	0.482833	0.304721	0.233906	V.gigas2	0.0	Rmag_0604	Vgig2_peg_255
7999	0.117813	0.360465	0.467442	0.402326	0.211628	V.gigas2	0.0	Rmag_0602	Vgig2_peg_256
8000	0.152568	0.320325	0.453659	0.326829	0.180488	V.gigas2	0.0004	Rmag_0601	Vgig2_peg_257
8001	0.128989	0.342084	0.446301	0.400955	0.178998	V.gigas2	0.0	Rmag_0600	Vgig2_peg_258
8002	0.118258	0.273224	0.349727	0.284153	0.185792	V.gigas2	0.0182	Rmag_0599	Vgig2_peg_259
8003	0.131865	0.276699	0.364078	0.237864	0.228155	V.gigas2	0.0028	Rmag_0597	Vgig2_peg_262
8004	0.135104	0.285388	0.369863	0.30137	0.184932	V.gigas2	0.0914	Rmag_0595	Vgig2_peg_264
8005	0.114329	0.326613	0.449597	0.322581	0.207661	V.gigas2	0.0	Rmag_0594	Vgig2_peg_266
8006	0.156104	0.348148	0.475556	0.36	0.208889	V.gigas2	0.0	Rmag_0593	Vgig2_peg_267
8007	0.119616	0.34347	0.527728	0.320215	0.182469	V.gigas2	0.0	Rmag_0592	Vgig2_peg_268
8008	0.168046	0.29703	0.39604	0.306931	0.188119	V.gigas2	0.147	Rmag_0591	Vgig2_peg_269
8009	0.236848	0.324561	0.447368	0.355263	0.171053	V.gigas2	0.0248	Rmag_0126	Vgig2_peg_27
8010	0.0949325	0.287933	0.397849	0.283154	0.182796	V.gigas2	0.0062	Rmag_0589	Vgig2_peg_271
8011	0.154449	0.265873	0.345238	0.25	0.202381	V.gigas2	0.3862	Rmag_0588	Vgig2_peg_272
8012	0.07345	0.300338	0.395939	0.294416	0.21066	V.gigas2	0.004	Rmag_0587	Vgig2_peg_273
8013	0.104904	0.357903	0.513514	0.353808	0.206388	V.gigas2	0.0	Rmag_0585	Vgig2_peg_274
8014	0.122435	0.354908	0.485437	0.368932	0.210356	V.gigas2	0.0	Rmag_0584	Vgig2_peg_275
8015	0.0793614	0.304598	0.431034	0.321839	0.16092	V.gigas2	0.9886	Rmag_0583	Vgig2_peg_276
8016	0.15001	0.350949	0.46748	0.325203	0.260163	V.gigas2	0.0	Rmag_0581	Vgig2_peg_278
8017	0.117812	0.325434	0.419431	0.35545	0.201422	V.gigas2	0.0	Rmag_0127	Vgig2_peg_28
8018	0.0971008	0.341954	0.478448	0.336207	0.211207	V.gigas2	0.0718	Rmag_0579	Vgig2_peg_280
8019	0.192622	0.338129	0.446043	0.359712	0.208633	V.gigas2	0.0038	Rmag_0578	Vgig2_peg_281
8020	0.105597	0.363036	0.507426	0.368812	0.212871	V.gigas2	0.0	Rmag_0577	Vgig2_peg_282
8021	0.156083	0.341333	0.496	0.368	0.16	V.gigas2	0.0392	Rmag_0576	Vgig2_peg_283
8022	0.156169	0.35514	0.504673	0.364486	0.196262	V.gigas2	0.1766	Rmag_0575	Vgig2_peg_284
8023	0.144645	0.233918	0.339181	0.204678	0.157895	V.gigas2	0.0006	Rmag_0574	Vgig2_peg_285
8024	0.0983243	0.335505	0.469055	0.346906	0.190554	V.gigas2	0.0	Rmag_0573	Vgig2_peg_286
8025	0.211593	0.348214	0.491071	0.339286	0.214286	V.gigas2	0.014	Rmag_0572	Vgig2_peg_287
8026	0.150138	0.338936	0.442577	0.37535	0.19888	V.gigas2	0.0	Rmag_0571	Vgig2_peg_288
8027	0.0878605	0.311315	0.433028	0.299083	0.201835	V.gigas2	0.0	Rmag_0570	Vgig2_peg_289
8028	0.081921	0.293996	0.399068	0.281056	0.201863	V.gigas2	0.0	Rmag_0568	Vgig2_peg_290
8029	0.154092	0.304762	0.414286	0.3	0.2	V.gigas2	0.7498	Rmag_0567	Vgig2_peg_291
8030	0.0955432	0.380145	0.479419	0.452785	0.208232	V.gigas2	0.0	Rmag_0566	Vgig2_peg_292
8031	0.159909	0.31982	0.581081	0.256757	0.121622	V.gigas2	0.2808	Rmag_0565	Vgig2_peg_293
8032	0.0730852	0.315761	0.436102	0.337061	0.174121	V.gigas2	0.0	Rmag_0563	Vgig2_peg_295
8033	0.127005	0.388787	0.579525	0.387569	0.199269	V.gigas2	0.0	Rmag_0562	Vgig2_peg_297
8034	0.143584	0.37193	0.536842	0.336842	0.242105	V.gigas2	0.6132	Rmag_0561	Vgig2_peg_298
8035	0.146193	0.333333	0.490975	0.303249	0.205776	V.gigas2	0.0	Rmag_0560	Vgig2_peg_299
8036	0.0855125	0.348668	0.493947	0.35109	0.200969	V.gigas2	0.0006	Rmag_0103	Vgig2_peg_3
8037	0.137082	0.322335	0.428934	0.294416	0.243655	V.gigas2	0.0	Rmag_0132	Vgig2_peg_30
8038	0.106028	0.298851	0.403941	0.300493	0.192118	V.gigas2	0.0664	Rmag_0559	Vgig2_peg_300
8039	0.151286	0.260536	0.37931	0.252874	0.149425	V.gigas2	0.3718	Rmag_0558	Vgig2_peg_301
8040	0.11159	0.367554	0.490494	0.395437	0.21673	V.gigas2	0.0024	Rmag_0556	Vgig2_peg_303
8041	0.139269	0.349206	0.52381	0.326531	0.197279	V.gigas2	0.0812	Rmag_0555	Vgig2_peg_304
8042	0.0920347	0.315261	0.451807	0.343373	0.150602	V.gigas2	0.0006	Rmag_0554	Vgig2_peg_305
8043	0.0881938	0.287462	0.353866	0.328965	0.179554	V.gigas2	0.0	Rmag_0553	Vgig2_peg_306
8044	0.0969759	0.339844	0.496094	0.34375	0.179688	V.gigas2	0.0154	Rmag_0550	Vgig2_peg_308
8045	0.132956	0.313208	0.381132	0.313208	0.245283	V.gigas2	0.0004	Rmag_0549	Vgig2_peg_309
8046	0.0828286	0.356404	0.465394	0.377088	0.22673	V.gigas2	0.0002	Rmag_0133	Vgig2_peg_31
8047	0.218656	0.341463	0.422764	0.333333	0.268293	V.gigas2	0.0032	Rmag_0548	Vgig2_peg_310
8048	0.10929	0.302667	0.408	0.276	0.224	V.gigas2	0.0062	Rmag_0547	Vgig2_peg_311
8049	0.0908439	0.311245	0.451807	0.35241	0.129518	V.gigas2	0.0	Rmag_0546	Vgig2_peg_312
8050	0.125475	0.329923	0.44757	0.358056	0.184143	V.gigas2	0.0	Rmag_0545	Vgig2_peg_313
8051	0.0923957	0.340388	0.463845	0.350088	0.207231	V.gigas2	0.0	Rmag_0544	Vgig2_peg_314
8052	0.114674	0.328025	0.461783	0.321656	0.200637	V.gigas2	0.0	Rmag_0543	Vgig2_peg_315
8053	0.115367	0.299465	0.433155	0.326203	0.139037	V.gigas2	0.0268	Rmag_0542	Vgig2_peg_316
8054	0.120974	0.281219	0.39528	0.265487	0.182891	V.gigas2	0.0	Rmag_0134	Vgig2_peg_32
8055	0.125657	0.318489	0.417004	0.336032	0.202429	V.gigas2	0.0002	Rmag_0537	Vgig2_peg_320
8056	0.0887524	0.292572	0.341033	0.338315	0.19837	V.gigas2	0.0	Rmag_0535	Vgig2_peg_322
8057	0.109855	0.308483	0.413882	0.336761	0.174807	V.gigas2	0.0	Rmag_0534	Vgig2_peg_323
8058	0.117965	0.325146	0.449123	0.34386	0.182456	V.gigas2	0.0002	Rmag_0533	Vgig2_peg_324
8059	0.100592	0.332268	0.472843	0.325879	0.198083	V.gigas2	0.0008	Rmag_0532	Vgig2_peg_325
8060	0.10372	0.351598	0.497717	0.378995	0.178082	V.gigas2	0.0	Rmag_0531	Vgig2_peg_326
8061	0.119889	0.362816	0.50722	0.398917	0.18231	V.gigas2	0.0	Rmag_0529	Vgig2_peg_328
8062	0.174554	0.264463	0.355372	0.264463	0.173554	V.gigas2	0.0108	Rmag_0528	Vgig2_peg_329
8063	0.150971	0.275556	0.313333	0.3	0.213333	V.gigas2	0.0154	Rmag_0135	Vgig2_peg_33
8064	0.0796747	0.292793	0.418919	0.238739	0.220721	V.gigas2	0.2416	Rmag_0526	Vgig2_peg_331
8065	0.162772	0.32567	0.413793	0.356322	0.206897	V.gigas2	0.9752	Rmag_0525	Vgig2_peg_332
8066	0.0917109	0.310406	0.417989	0.277778	0.23545	V.gigas2	0.0002	Rmag_0524	Vgig2_peg_333
8067	0.104598	0.336412	0.448549	0.344327	0.216359	V.gigas2	0.0	Rmag_0523	Vgig2_peg_334
8068	0.0954439	0.30581	0.400612	0.327217	0.189602	V.gigas2	0.001	Rmag_0522	Vgig2_peg_335
8069	0.0867274	0.325879	0.428115	0.317891	0.231629	V.gigas2	0.0	Rmag_0520	Vgig2_peg_336
8070	0.108824	0.337995	0.452214	0.333333	0.228438	V.gigas2	0.0	Rmag_0518	Vgig2_peg_337
8071	0.123515	0.360886	0.520259	0.377634	0.184765	V.gigas2	0.0	Rmag_0136	Vgig2_peg_34
8072	0.157082	0.302083	0.4375	0.25	0.21875	V.gigas2	0.8986	Rmag_0514	Vgig2_peg_341
8073	0.0862019	0.322549	0.430882	0.317647	0.219118	V.gigas2	0.0	Rmag_0513	Vgig2_peg_342
8074	0.14226	0.315033	0.411765	0.333333	0.2	V.gigas2	0.0	Rmag_0512	Vgig2_peg_343
8075	0.120211	0.320618	0.373297	0.348774	0.239782	V.gigas2	0.0	Rmag_0511	Vgig2_peg_344
8076	0.139049	0.335354	0.460606	0.381818	0.163636	V.gigas2	0.033	Rmag_0510	Vgig2_peg_345
8077	0.141118	0.300236	0.453901	0.283688	0.163121	V.gigas2	0.0688	Rmag_0507	Vgig2_peg_348
8078	0.127273	0.305389	0.413174	0.317365	0.185629	V.gigas2	0.0426	Rmag_0506	Vgig2_peg_349
8079	0.126718	0.32567	0.45977	0.333333	0.183908	V.gigas2	0.0004	Rmag_0137	Vgig2_peg_35
8080	0.107887	0.342235	0.492582	0.338279	0.195846	V.gigas2	0.0	Rmag_0505	Vgig2_peg_350
8081	0.0797943	0.283582	0.393035	0.288557	0.169154	V.gigas2	0.2114	Rmag_0504	Vgig2_peg_351
8082	0.114264	0.323402	0.433892	0.314711	0.221601	V.gigas2	0.0	Rmag_0502	Vgig2_peg_352
8083	0.117001	0.34058	0.475155	0.350932	0.195652	V.gigas2	0.0	Rmag_0499	Vgig2_peg_355
8084	0.121354	0.343241	0.47983	0.367304	0.18259	V.gigas2	0.0	Rmag_0498	Vgig2_peg_356
8085	0.152742	0.278689	0.409836	0.262295	0.163934	V.gigas2	0.9224	Rmag_0497	Vgig2_peg_357
8086	0.120818	0.342134	0.478548	0.359736	0.188119	V.gigas2	0.0	Rmag_0496	Vgig2_peg_358
8087	0.126367	0.299625	0.359551	0.370787	0.168539	V.gigas2	0.0336	Rmag_0495	Vgig2_peg_359
8088	0.0899426	0.344671	0.478458	0.358277	0.197279	V.gigas2	0.0	Rmag_0138	Vgig2_peg_36
8089	0.120521	0.314935	0.444805	0.284091	0.215909	V.gigas2	0.0	Rmag_0493	Vgig2_peg_360
8090	0.0882021	0.329285	0.42915	0.352227	0.206478	V.gigas2	0.1312	Rmag_0492	Vgig2_peg_361
8091	0.119389	0.310777	0.432331	0.334586	0.165414	V.gigas2	0.0002	Rmag_0491	Vgig2_peg_362
8092	0.109648	0.332	0.452	0.348	0.196	V.gigas2	0.0046	Rmag_0490	Vgig2_peg_363
8093	0.165144	0.32807	0.389474	0.352632	0.242105	V.gigas2	0.0014	Rmag_0487	Vgig2_peg_367
8094	0.112328	0.27439	0.378049	0.262195	0.182927	V.gigas2	0.1194	Rmag_0486	Vgig2_peg_368
8095	0.224664	0.348718	0.446154	0.369231	0.230769	V.gigas2	0.53	Rmag_0485	Vgig2_peg_369
8096	0.11061	0.330383	0.451327	0.374631	0.165192	V.gigas2	0.0	Rmag_0484	Vgig2_peg_370
8097	0.116598	0.346072	0.436306	0.420382	0.181529	V.gigas2	0.0	Rmag_0483	Vgig2_peg_371
8098	0.152382	0.315728	0.429577	0.316901	0.200704	V.gigas2	0.0	Rmag_0482	Vgig2_peg_372
8099	0.190627	0.288288	0.418919	0.202703	0.243243	V.gigas2	0.3176	Rmag_0481	Vgig2_peg_373
8100	0.0930158	0.280112	0.37535	0.252101	0.212885	V.gigas2	0.0	Rmag_0478	Vgig2_peg_376
8101	0.146691	0.350794	0.488095	0.37381	0.190476	V.gigas2	0.0	Rmag_0477	Vgig2_peg_377
8102	0.117413	0.345679	0.509259	0.324074	0.203704	V.gigas2	0.8622	Rmag_0476	Vgig2_peg_378
8103	0.0792186	0.288256	0.409253	0.264531	0.190985	V.gigas2	0.0	Rmag_0475	Vgig2_peg_379
8104	0.196448	0.331588	0.403141	0.366492	0.225131	V.gigas2	0.0	Rmag_0139	Vgig2_peg_38
8105	0.0767428	0.327473	0.474725	0.301099	0.206593	V.gigas2	0.0008	Rmag_0474	Vgig2_peg_380
8106	0.196921	0.371111	0.493333	0.36	0.26	V.gigas2	0.0016	Rmag_0473	Vgig2_peg_381
8107	0.155952	0.261111	0.358333	0.283333	0.141667	V.gigas2	0.0466	Rmag_0472	Vgig2_peg_382
8108	0.11343	0.337778	0.429333	0.368	0.216	V.gigas2	0.0	Rmag_0470	Vgig2_peg_385
8109	0.0867057	0.316486	0.393502	0.32491	0.231047	V.gigas2	0.0578	Rmag_0469	Vgig2_peg_386
8110	0.100612	0.298213	0.399261	0.295749	0.19963	V.gigas2	0.0	Rmag_0466	Vgig2_peg_387
8111	0.0939842	0.331512	0.422951	0.337705	0.23388	V.gigas2	0.0	Rmag_0464	Vgig2_peg_389
8112	0.152158	0.357013	0.497268	0.36612	0.20765	V.gigas2	0.003	Rmag_0140	Vgig2_peg_39
8113	0.0993054	0.280061	0.3379	0.260274	0.242009	V.gigas2	0.0428	Rmag_0463	Vgig2_peg_390
8114	0.134216	0.371056	0.518519	0.384774	0.209877	V.gigas2	0.0	Rmag_0462	Vgig2_peg_391
8115	0.10564	0.354096	0.506229	0.349943	0.206116	V.gigas2	0.0	Rmag_0458	Vgig2_peg_393
8116	0.133402	0.295082	0.385246	0.327869	0.172131	V.gigas2	0.3534	Rmag_0457	Vgig2_peg_394
8117	0.102457	0.33698	0.455142	0.354486	0.201313	V.gigas2	0.0	Rmag_0456	Vgig2_peg_395
8118	0.106159	0.32794	0.433657	0.326861	0.223301	V.gigas2	0.0002	Rmag_0455	Vgig2_peg_396
8119	0.162276	0.245098	0.401961	0.166667	0.166667	V.gigas2	0.022	Rmag_0454	Vgig2_peg_398
8120	0.139259	0.286667	0.42	0.2	0.24	V.gigas2	0.3974	Rmag_0104	Vgig2_peg_4
8121	0.0764854	0.318578	0.454728	0.32998	0.171026	V.gigas2	0.0	Rmag_0141	Vgig2_peg_40
8122	0.121841	0.326407	0.433766	0.32987	0.215584	V.gigas2	0.0	Rmag_0453	Vgig2_peg_400
8123	0.124425	0.331104	0.441472	0.324415	0.227425	V.gigas2	0.0	Rmag_0452	Vgig2_peg_401
8124	0.0965868	0.294964	0.381295	0.280576	0.223022	V.gigas2	0.795	Rmag_0450	Vgig2_peg_403
8125	0.0933512	0.364644	0.518591	0.379648	0.195695	V.gigas2	0.0	Rmag_0449	Vgig2_peg_404
8126	0.183456	0.331989	0.423387	0.391129	0.181452	V.gigas2	0.0	Rmag_0448	Vgig2_peg_405
8127	0.127637	0.356657	0.524781	0.373178	0.172012	V.gigas2	0.0	Rmag_0447	Vgig2_peg_406
8128	0.165282	0.311111	0.418182	0.327273	0.187879	V.gigas2	0.0006	Rmag_0446	Vgig2_peg_407
8129	0.123762	0.36684	0.5026	0.386482	0.211438	V.gigas2	0.0	Rmag_0445	Vgig2_peg_408
8130	0.0991499	0.336634	0.481848	0.306931	0.221122	V.gigas2	0.0024	Rmag_0444	Vgig2_peg_409
8131	0.121992	0.321656	0.39172	0.366242	0.207006	V.gigas2	0.0002	Rmag_0142	Vgig2_peg_41
8132	0.100386	0.321429	0.434066	0.313187	0.217033	V.gigas2	0.0	Rmag_0438	Vgig2_peg_411
8133	0.116883	0.306834	0.401674	0.338912	0.179916	V.gigas2	0.0012	Rmag_0437	Vgig2_peg_412
8134	0.107819	0.327091	0.41573	0.363296	0.202247	V.gigas2	0.002	Rmag_0435	Vgig2_peg_414
8135	0.155446	0.33805	0.410377	0.363208	0.240566	V.gigas2	0.0014	Rmag_0434	Vgig2_peg_415
8136	0.117931	0.31738	0.415617	0.322418	0.214106	V.gigas2	0.0	Rmag_0433	Vgig2_peg_416
8137	0.125636	0.33046	0.5	0.297414	0.193966	V.gigas2	0.0006	Rmag_0432	Vgig2_peg_417
8138	0.111342	0.374429	0.49589	0.413699	0.213699	V.gigas2	0.0	Rmag_0430	Vgig2_peg_418
8139	0.109013	0.313531	0.415842	0.30198	0.222772	V.gigas2	0.086	Rmag_0143	Vgig2_peg_42
8140	0.116475	0.333333	0.420918	0.364796	0.214286	V.gigas2	0.0	Rmag_0425	Vgig2_peg_425
8141	0.130377	0.348558	0.490385	0.365385	0.189904	V.gigas2	0.0	Rmag_0423	Vgig2_peg_428
8142	0.125325	0.339921	0.422925	0.355731	0.241107	V.gigas2	0.0024	Rmag_0421	Vgig2_peg_430
8143	0.163119	0.303922	0.477941	0.301471	0.132353	V.gigas2	0.0052	Rmag_0420	Vgig2_peg_431
8144	0.102264	0.320388	0.417476	0.355987	0.187702	V.gigas2	0.0008	Rmag_0419	Vgig2_peg_432
8145	0.136652	0.333333	0.505208	0.317708	0.177083	V.gigas2	0.0026	Rmag_0417	Vgig2_peg_434
8146	0.0739803	0.288416	0.439716	0.241135	0.184397	V.gigas2	0.0566	Rmag_0416	Vgig2_peg_435
8147	0.101778	0.335897	0.492308	0.361538	0.153846	V.gigas2	0.0054	Rmag_0415	Vgig2_peg_436
8148	0.211264	0.316348	0.433121	0.280255	0.235669	V.gigas2	0.0	Rmag_0414	Vgig2_peg_437
8149	0.168938	0.325521	0.453125	0.34375	0.179688	V.gigas2	0.0	Rmag_0413	Vgig2_peg_438
8150	0.112263	0.355289	0.494012	0.377246	0.194611	V.gigas2	0.0	Rmag_0412	Vgig2_peg_439
8151	0.110838	0.3125	0.394531	0.316406	0.226562	V.gigas2	0.0032	Rmag_0144	Vgig2_peg_44
8152	0.0980683	0.285256	0.394231	0.271635	0.189904	V.gigas2	0.0	Rmag_0411	Vgig2_peg_440
8153	0.112888	0.356377	0.485531	0.366559	0.217042	V.gigas2	0.0	Rmag_0410	Vgig2_peg_441
8154	0.13355	0.338574	0.484277	0.323899	0.207547	V.gigas2	0.0	Rmag_0409	Vgig2_peg_442
8155	0.152617	0.330303	0.490909	0.3	0.2	V.gigas2	0.1232	Rmag_0405	Vgig2_peg_444
8156	0.104969	0.318386	0.461883	0.300448	0.192825	V.gigas2	0.0246	Rmag_0404	Vgig2_peg_445
8157	0.111381	0.342936	0.45679	0.374486	0.197531	V.gigas2	0.0048	Rmag_0398	Vgig2_peg_448
8158	0.128948	0.335079	0.429319	0.324607	0.251309	V.gigas2	0.0292	Rmag_0397	Vgig2_peg_449
8159	0.16281	0.378316	0.491349	0.422145	0.221453	V.gigas2	0.0	Rmag_0145	Vgig2_peg_45
8160	0.0934811	0.33105	0.440068	0.335616	0.217466	V.gigas2	0.0	Rmag_0396	Vgig2_peg_450
8161	0.140641	0.359705	0.5	0.341772	0.237342	V.gigas2	0.0	Rmag_0395	Vgig2_peg_451
8162	0.080134	0.345528	0.47561	0.333333	0.227642	V.gigas2	0.1786	Rmag_0394	Vgig2_peg_452
8163	0.0776319	0.343537	0.44898	0.364207	0.217425	V.gigas2	0.0	Rmag_0392	Vgig2_peg_453
8164	0.199795	0.345566	0.522936	0.33945	0.174312	V.gigas2	0.0174	Rmag_0389	Vgig2_peg_454
8165	0.113487	0.295726	0.405128	0.282051	0.2	V.gigas2	0.0358	Rmag_0388	Vgig2_peg_455
8166	0.0874768	0.347778	0.46	0.383333	0.2	V.gigas2	0.0	Rmag_0386	Vgig2_peg_457
8167	0.120895	0.323171	0.365854	0.341463	0.262195	V.gigas2	0.2992	Rmag_0385	Vgig2_peg_458
8168	0.11147	0.33892	0.463687	0.357542	0.195531	V.gigas2	0.0	Rmag_0384	Vgig2_peg_459
8169	0.114398	0.31202	0.445013	0.314578	0.176471	V.gigas2	0.0	Rmag_0146	Vgig2_peg_46
8170	0.108295	0.234323	0.336634	0.168317	0.19802	V.gigas2	0.6092	Rmag_0383	Vgig2_peg_460
8171	0.116551	0.324906	0.410112	0.323034	0.241573	V.gigas2	0.0002	Rmag_0382	Vgig2_peg_461
8172	0.135568	0.300207	0.378882	0.329193	0.192547	V.gigas2	0.0256	Rmag_0379	Vgig2_peg_463
8173	0.146582	0.286713	0.34965	0.335664	0.174825	V.gigas2	0.0438	Rmag_0378	Vgig2_peg_464
8174	0.136545	0.324324	0.378378	0.344595	0.25	V.gigas2	0.067	Rmag_0374	Vgig2_peg_465
8175	0.100863	0.346328	0.471186	0.328814	0.238983	V.gigas2	0.0	Rmag_0373	Vgig2_peg_466
8176	0.108531	0.362661	0.465665	0.403433	0.218884	V.gigas2	0.0	Rmag_0372	Vgig2_peg_467
8177	0.113871	0.279412	0.382353	0.289216	0.166667	V.gigas2	0.0084	Rmag_0371	Vgig2_peg_468
8178	0.0928542	0.337209	0.494186	0.319767	0.197674	V.gigas2	0.5412	Rmag_0147	Vgig2_peg_47
8179	0.115695	0.351111	0.506667	0.36	0.186667	V.gigas2	0.0	Rmag_0368	Vgig2_peg_475
8180	0.144635	0.346032	0.433333	0.347619	0.257143	V.gigas2	0.0024	Rmag_0367	Vgig2_peg_476
8181	0.124515	0.338493	0.473684	0.318885	0.22291	V.gigas2	0.0	Rmag_0366	Vgig2_peg_477
8182	0.0871406	0.301263	0.380466	0.313411	0.209913	V.gigas2	0.0	Rmag_0365	Vgig2_peg_478
8183	0.140788	0.324343	0.383817	0.371369	0.217842	V.gigas2	0.0	Rmag_0364	Vgig2_peg_479
8184	0.121641	0.336251	0.512035	0.301969	0.194748	V.gigas2	0.0	Rmag_0363	Vgig2_peg_480
8185	0.126417	0.310646	0.47644	0.246073	0.209424	V.gigas2	0.0066	Rmag_0362	Vgig2_peg_481
8186	0.0954834	0.322685	0.434722	0.302778	0.230556	V.gigas2	0.0	Rmag_0361	Vgig2_peg_482
8187	0.168897	0.299242	0.431818	0.329545	0.136364	V.gigas2	0.0002	Rmag_0356	Vgig2_peg_483
8188	0.124776	0.305907	0.405063	0.310127	0.202532	V.gigas2	0.0894	Rmag_0354	Vgig2_peg_484
8189	0.142473	0.358044	0.542587	0.334385	0.197161	V.gigas2	0.0	Rmag_0353	Vgig2_peg_485
8190	0.146614	0.367942	0.508197	0.409836	0.185792	V.gigas2	0.0	Rmag_0352	Vgig2_peg_486
8191	0.122467	0.33567	0.446262	0.350467	0.21028	V.gigas2	0.0	Rmag_0351	Vgig2_peg_487
8192	0.120331	0.307692	0.394872	0.282051	0.246154	V.gigas2	0.0	Rmag_0350	Vgig2_peg_488
8193	0.109042	0.30315	0.413386	0.314961	0.181102	V.gigas2	0.0028	Rmag_0349	Vgig2_peg_489
8194	0.100652	0.330357	0.458929	0.319643	0.2125	V.gigas2	0.0	Rmag_0348	Vgig2_peg_490
8195	0.123419	0.315789	0.401914	0.334928	0.210526	V.gigas2	0.0102	Rmag_0347	Vgig2_peg_491
