pseudo	gene_id	genome	locus_tag	SEED_level_1	SEED_level_2	SEED_level_3	SEED_long_name
		R.pliocardia	Rple_peg_1469	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0078	V.okutanii	COSY_0084	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0078	SUP05	SP60_04545	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0078	V.soyoae2	Vsoy2_peg_311	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0078	V.extenta	Vext_peg_889	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0078	V.gigas2	Vgig2_peg_879	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0078	R.magnifica	Rmag_0078	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0078	R.pacifica	Rpac_peg_117	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0078	V.diagonalis	Vdia_peg_900	DNA Metabolism	DNA repair	DNA Repair Base Excision	DNA polymerase I (EC 2.7.7.7)
	Rmag_0077	V.extenta	Vext_peg_890				
	Rmag_0077	V.diagonalis	Vdia_peg_901				
	Rmag_0077	Bathy	MS2017_2070				
		R.pliocardia	Rple_peg_1470				
	Rmag_0077	V.okutanii	COSY_0083				
	Rmag_0077	SUP05	SP60_04540				
	Rmag_0077	R.magnifica	Rmag_0077				
	Rmag_0077	V.soyoae2	Vsoy2_peg_310				
	Rmag_0077	R.rectimargo	Rrec_peg_805				
	Rmag_0077	R.phaseoliformis	Rpha_peg_2123				
	Rmag_0077	V.gigas2	Vgig2_peg_880				
	Rmag_0077	R.pacifica	Rpac_peg_118				
	Rmag_0077	R.southwardae	Rsou_peg_1657				
		V.extenta	Vext_peg_893	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.pliocardia	Rple_peg_1473	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		Bathy	MS2017_2071	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.phaseoliformis	Rpha_peg_750	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.pacifica	Rpac_peg_122	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.diagonalis	Vdia_peg_904	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.okutanii	COSY_0080	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.diagonalis	Vdia_peg_904	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.gigas2	Vgig2_peg_884	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		Bathy	MS2017_2071	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.magnifica	Rmag_0074	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.soyoae2	Vsoy2_peg_307	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		SUP05	SP60_04525	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		SUP05	SP60_04525	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.rectimargo	Rrec_peg_802	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.magnifica	Rmag_0074	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.rectimargo	Rrec_peg_802	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.gigas2	Vgig2_peg_884	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.southwardae	Rsou_peg_1652	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.southwardae	Rsou_peg_1652	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.okutanii	COSY_0080	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.phaseoliformis	Rpha_peg_750	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.pliocardia	Rple_peg_1473	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.soyoae2	Vsoy2_peg_307	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		V.extenta	Vext_peg_893	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway, GJO scratch	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
		R.pacifica	Rpac_peg_122	Amino Acids and Derivatives	Lysine, threonine, methionine, and cysteine	Lysine Biosynthesis DAP Pathway	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)
	Rmag_0073	R.rectimargo	Rrec_peg_800	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	SUP05	SP60_04510	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.magnifica	Rmag_0073	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.southwardae	Rsou_peg_1650	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	Bathy	MS2017_2074	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.magnifica	Rmag_0073	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	SUP05	SP60_04510	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.diagonalis	Vdia_peg_906	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.rectimargo	Rrec_peg_800	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
		R.pliocardia	Rple_peg_1476	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.diagonalis	Vdia_peg_906	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.pacifica	Rpac_peg_124	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.gigas2	Vgig2_peg_885	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.phaseoliformis	Rpha_peg_752	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.pacifica	Rpac_peg_124	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	Bathy	MS2017_2074	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.extenta	Vext_peg_895	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.okutanii	COSY_0079	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.gigas2	Vgig2_peg_885	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.southwardae	Rsou_peg_1650	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.okutanii	COSY_0079	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
		R.pliocardia	Rple_peg_1476	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.extenta	Vext_peg_895	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.soyoae2	Vsoy2_peg_306	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	R.phaseoliformis	Rpha_peg_752	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0073	V.soyoae2	Vsoy2_peg_306	Cofactors, Vitamins, Prosthetic Groups, Pigments	Quinone cofactors	Ubiquinone Biosynthesis - gjo	4-hydroxybenzoate polyprenyltransferase (EC 2.5.1.39)
	Rmag_0072	SUP05	SP60_04505	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.phaseoliformis	Rpha_peg_753	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	SUP05	SP60_04505	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.okutanii	COSY_0078	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	Bathy	MS2017_2075	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.okutanii	COSY_0078	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.pacifica	Rpac_peg_125	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	Bathy	MS2017_2075	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.rectimargo	Rrec_peg_799	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.gigas2	Vgig2_peg_886	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.magnifica	Rmag_0072	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.magnifica	Rmag_0072	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.gigas2	Vgig2_peg_886	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.diagonalis	Vdia_peg_907	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.rectimargo	Rrec_peg_799	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.soyoae2	Vsoy2_peg_305	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.soyoae2	Vsoy2_peg_305	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.extenta	Vext_peg_896	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.extenta	Vext_peg_896	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
		R.pliocardia	Rple_peg_1477	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	V.diagonalis	Vdia_peg_907	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
		R.pliocardia	Rple_peg_1477	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.pacifica	Rpac_peg_125	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.southwardae	Rsou_peg_1649	RNA Metabolism	RNA processing and modification	RNA pseudouridine syntheses	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.phaseoliformis	Rpha_peg_753	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0072	R.southwardae	Rsou_peg_1649	Protein Metabolism	Protein biosynthesis	Ribosome biogenesis bacterial	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)
	Rmag_0071	V.extenta	Vext_peg_897	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	R.southwardae	Rsou_peg_1648	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	Bathy	MS2017_2076	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	R.pacifica	Rpac_peg_126	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	R.rectimargo	Rrec_peg_798	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	V.soyoae2	Vsoy2_peg_304	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	V.okutanii	COSY_0077	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	R.phaseoliformis	Rpha_peg_754	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
		R.pliocardia	Rple_peg_1478	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	V.diagonalis	Vdia_peg_908	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	V.gigas2	Vgig2_peg_887	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	R.magnifica	Rmag_0071	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0071	SUP05	SP60_04500	DNA Metabolism	DNA Metabolism - no subcategory	YcfH	Putative deoxyribonuclease YcfH
	Rmag_0070	SUP05	SP60_04495	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
		R.pliocardia	Rple_peg_1479	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	R.phaseoliformis	Rpha_peg_755	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	R.southwardae	Rsou_peg_1647	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	V.gigas2	Vgig2_peg_888	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	V.diagonalis	Vdia_peg_909	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	V.okutanii	COSY_0076	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	V.soyoae2	Vsoy2_peg_303	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	R.rectimargo	Rrec_peg_797	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	R.magnifica	Rmag_0070	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	Bathy	MS2017_2079	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	V.extenta	Vext_peg_898	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0070	R.pacifica	Rpac_peg_127	Phages, Prophages, Transposable elements, Plasmids	Phages, Prophages	Phage tail proteins 2	Phage tape measure
	Rmag_0068	R.pacifica	Rpac_peg_129	RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
	Rmag_0068	R.southwardae	Rsou_peg_1645	RNA Metabolism	RNA processing and modification	tRNAmodification position 34	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
	Rmag_0068	V.extenta	Vext_peg_899	RNA Metabolism	RNA processing and modification	tRNAmodification position 34	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
	Rmag_0068	V.gigas2	Vgig2_peg_889	RNA Metabolism	RNA processing and modification	tRNAmodification position 34	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
		R.pliocardia	Rple_peg_1482	RNA Metabolism	RNA processing and modification	mnm5U34 biosynthesis bacteria	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA
